,Dependent,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,MQN1,MQN2,MQN3,MQN4,MQN5,MQN6,MQN7,MQN8,MQN9,MQN10,MQN11,MQN12,MQN13,MQN14,MQN15,MQN16,MQN17,MQN18,MQN19,MQN20,MQN21,MQN22,MQN23,MQN24,MQN25,MQN26,MQN27,MQN28,MQN29,MQN30,MQN31,MQN32,MQN33,MQN34,MQN35,MQN36,MQN37,MQN38,MQN39,MQN40,MQN41,MQN42
1493,0.19,10.895871126228268,10.895871126228268,0.030092592592592782,0.030092592592592782,0.6206308040805496,9.636363636363637,150.17699999999996,140.09699999999998,150.06807956,58,0,0.15956977101391748,-0.5079557911373326,0.5079557911373326,0.15956977101391748,1.4545454545454546,2.090909090909091,2.5454545454545454,16.254719589197503,10.059057828550088,2.0212031232742373,-2.000327561271524,2.14990944398333,-1.939460921733952,5.9509283661497605,0.10124210132192318,1.8537307459098344,3.1960696621259204,289.6142492178085,8.430721420318147,6.587512693532699,6.587512693532699,5.1090609052806215,3.4157648146944957,3.4157648146944957,2.5554105113794976,2.5554105113794976,1.5892839038148754,1.5892839038148754,1.042864302446721,1.042864302446721,-1.3099999999999998,252.1073814437375,7.793199174406604,2.7419880629252233,1.5798873611207584,65.48198531492656,5.106527394840706,5.749511833283905,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,37.61002709646307,5.563451491696996,0.0,9.901064578912528,5.783244946364939,0.0,0.0,0.0,13.847474399381248,0.0,29.32600418877882,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,10.889772341205646,0.0,6.923737199690624,22.845177367156438,18.19910120538483,0.0,0.0,0.0,37.3,0.0,4.794537184071822,0.0,11.532756779648844,5.563451491696996,5.563451491696996,12.990104268152233,19.056471336613843,0.0,0.0,5.106527394840706,0.0,0.0,10.895871126228268,9.007983749055178,1.4863888888888892,0.23148148148148184,4.729629629629629,0.0,3.3153117913832197,0.0,0.2222222222222222,11,1,2,0,0,0,0,1,0,1,0,0,2,1,2,0,1,0,0,0,0,0,1.942623555292874,1,1.9032199999999995,42.84830000000002,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,0,11,4,1,0,3,3,0,1,4,2,1,1,0,0,4,0,1,0,3,3,0,0,0,0,1,0,0,0,0,0,0
1494,0.09,11.04309334845049,11.04309334845049,0.1018518518518523,0.1018518518518523,0.6543501820799064,9.545454545454545,150.177,140.09699999999998,150.06807956,58,0,0.16210157842091694,-0.5079662163129733,0.5079662163129733,0.16210157842091694,1.3636363636363635,1.9090909090909092,2.3636363636363638,16.254683351138866,10.1020420028384,2.0010397618559104,-1.9568437920544528,2.1015774050226144,-1.9403383754167802,5.95364506954764,0.09879315434172276,2.0456060352867365,2.8953480359887576,248.77017257091026,8.267584713501616,6.371969743908873,6.371969743908873,5.236382105218448,3.559758319807651,3.559758319807651,2.3236037501452573,2.3236037501452573,1.5103942493168032,1.5103942493168032,0.8514467905979797,0.8514467905979797,-1.31,335.4793897870248,7.793199174406604,3.191164645691246,1.802305551397824,65.48198531492656,5.106527394840706,5.749511833283905,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,6.923737199690624,24.26546827384644,11.984273114623004,0.0,9.901064578912528,5.783244946364939,0.0,0.0,0.0,13.344558822616634,0.0,29.828919765543436,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,10.889772341205646,0.0,0.0,23.70254749838545,24.26546827384644,0.0,0.0,0.0,37.3,0.0,4.794537184071822,0.0,11.532756779648844,11.984273114623004,0.0,12.13273413692322,12.13273413692322,6.923737199690624,0.0,5.106527394840706,0.0,0.0,11.04309334845049,8.899854497354497,0.6576851851851855,0.2941232048374913,6.285833333333334,0.5047373393801964,1.8146730914588058,0.0,0.2222222222222222,11,1,2,0,0,0,0,1,0,1,0,0,2,1,2,0,2,0,0,0,0,0,2.260852880199687,1,1.9849,42.728300000000026,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,0,11,4,1,0,3,3,0,2,4,2,1,1,0,0,3,1,1,0,4,2,0,0,0,0,1,0,0,0,0,0,0
1495,-0.13,10.804183201058201,10.804183201058201,0.07653061224489854,0.07653061224489854,0.6016592633823299,9.272727272727273,150.17699999999996,140.09699999999998,150.06807956,58,0,0.1593030512692357,-0.4967677897237497,0.4967677897237497,0.1593030512692357,1.2727272727272727,1.8181818181818181,2.1818181818181817,16.46526641753595,10.143417273658349,1.9666454982459585,-1.9835049273877994,2.1052537984265434,-1.9059806929379222,5.93573862148027,0.10129606520635184,2.0456060352867365,2.9138015626758045,248.77017257091032,8.267584713501616,6.62589765768623,6.62589765768623,5.236382105218448,3.387863785973645,3.387863785973645,2.2846877580701577,2.2846877580701577,1.4965448014691252,1.4965448014691252,0.8257267278168955,0.8257267278168955,-1.31,335.4793897870248,7.793199174406604,3.191164645691246,1.802305551397824,65.80129679223742,4.736862953800049,5.749511833283905,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,31.18920547353706,5.563451491696996,7.109797541277533,9.53140013787187,5.783244946364939,0.0,0.0,0.0,6.923737199690624,7.109797541277533,29.828919765543436,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,12.893042487642472,0.0,0.0,17.28172587545944,24.26546827384644,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.783244946364939,5.563451491696996,5.749511833283905,0.0,38.299003014814595,0.0,0.0,4.736862953800049,4.937609599395314,0.0,10.804183201058201,0.0,0.7137037037037041,0.8496787603930469,7.051388888888889,0.0,1.5434618291761149,1.5999740173847317,0.2222222222222222,11,0,2,0,0,0,0,1,0,1,0,0,2,0,2,0,2,0,0,0,0,0,2.260852880199687,1,1.8978,42.99850000000002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,0,11,4,1,0,3,3,0,2,4,2,0,0,0,0,3,1,1,0,4,2,0,0,0,0,1,0,0,0,0,0,0
1496,0.07,10.23483520723104,10.23483520723104,0.6532102702191988,0.6532102702191988,0.6149207423202788,9.181818181818182,150.17699999999996,140.09699999999998,150.06807956,58,0,0.14955258132185154,-0.49388933828074383,0.49388933828074383,0.14955258132185154,1.3636363636363635,2.0,2.4545454545454546,16.47602664636421,10.216366158681204,1.905981154744404,-2.0031292115768973,2.0967926624771187,-1.903560673086858,5.742983526069241,0.11183149808313814,2.066172828612932,2.7386001835586375,225.8229784140701,8.104448006685086,6.410354708062403,6.410354708062403,5.363703305156274,3.5456506610495397,3.5456506610495397,2.119899425818827,2.119899425818827,1.3271866967962747,1.3271866967962747,0.8092867591133446,0.8092867591133446,-1.31,380.17580046477946,7.793199174406604,3.7604813030666033,2.075224641853074,65.80129679223742,4.736862953800049,12.03567235641346,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,31.18920547353706,5.563451491696996,6.606881964512918,9.53140013787187,6.286160523129555,0.0,0.0,0.0,6.923737199690624,6.606881964512918,29.828919765543436,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,12.893042487642473,0.0,0.0,17.28172587545944,24.26546827384644,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,0.0,12.170333456209914,12.03567235641346,0.0,24.26546827384644,6.923737199690624,0.0,4.736862953800049,5.189404761904762,0.0,10.23483520723104,0.0,0.6744935752078611,0.8037962962962967,7.0381481481481485,0.8152040816326531,2.5774512629125725,0.0,0.2222222222222222,11,0,2,0,0,0,0,1,0,1,0,0,2,0,2,0,3,0,0,0,0,0,2.6641981624027387,1,1.8978,42.99850000000002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,0,11,4,1,0,3,3,0,3,4,2,0,0,0,0,2,3,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0
1497,0.0,11.022453703703704,11.022453703703704,0.25638888888888856,-0.25638888888888856,0.601336802799046,9.181818181818182,150.177,140.09699999999998,150.06807956,58,0,0.33760712680806904,-0.4623913259160252,0.4623913259160252,0.33760712680806904,1.3636363636363635,2.0,2.5454545454545454,16.532103157596104,10.212187978618477,2.019198474009744,-1.987226026140368,1.9941874717395576,-2.030087655857122,5.887018454012597,0.05261480506602846,2.066172828612932,2.6930079504145,228.57786591623355,8.104448006685086,6.410354708062404,6.410354708062404,5.342535255101096,3.5647138087681833,3.5647138087681833,2.0864955842419235,2.0864955842419235,1.2849232447891443,1.2849232447891443,0.788663298121544,0.788663298121544,-1.31,380.17580046477946,7.793199174406604,3.7604813030666033,2.075224641853074,65.80129679223742,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,18.19910120538483,19.056471336613843,0.0,12.170333456209914,9.53140013787187,5.969305287951849,0.0,0.0,0.0,6.923737199690624,6.606881964512918,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,12.576187252464766,4.736862953800049,0.0,17.28172587545944,30.33183534230805,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951849,12.170333456209914,0.0,0.0,19.056471336613843,18.19910120538483,0.0,4.736862953800049,4.788981481481482,0.0,11.022453703703704,0.0,0.6058796296296298,-0.25638888888888856,8.955574452003024,0.0,2.216832955404384,0.0,0.2222222222222222,11,0,2,0,0,0,0,1,0,1,0,0,2,0,2,0,2,0,0,0,0,0,2.6641981624027387,1,1.8633,42.39850000000003,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,0,11,4,1,0,3,3,0,2,4,2,0,0,0,0,2,2,1,0,5,1,0,0,0,0,1,0,0,0,0,0,0
1498,-0.4,10.758985260770976,10.758985260770976,0.1979629629629629,-0.1979629629629629,0.5955313782679573,9.181818181818182,150.177,140.09699999999998,150.06807956,58,0,0.30947665547201986,-0.46875165979967304,0.46875165979967304,0.30947665547201986,1.3636363636363635,2.0,2.5454545454545454,16.52296413028438,10.1528649272462,1.993062949110902,-1.9700426311088766,1.9909444510650562,-2.032183071262757,5.717448746520549,-0.13929999050714081,2.0607532263263386,2.57930229200732,228.57786591623355,8.104448006685086,6.410354708062404,6.410354708062404,5.325698502695489,3.4342869646372334,3.4342869646372334,2.2385078681102044,2.2385078681102044,1.418957275237567,1.418957275237567,0.8346971516888186,0.8346971516888186,-1.31,370.93558073874095,7.793199174406604,3.7604813030666033,2.4151759077622965,65.80129679223744,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,30.33183534230805,5.563451491696996,0.0,13.530619164203543,9.53140013787187,5.969305287951849,0.0,0.0,0.0,6.4208216229260096,7.109797541277533,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,13.079102829229383,15.95222176079788,0.0,5.563451491696996,30.33183534230805,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951849,6.4208216229260096,5.563451491696996,7.109797541277533,0.0,30.33183534230805,4.736862953800049,0.0,4.5151955782312925,0.0,10.758985260770976,0.0,0.9855092592592596,-0.1979629629629629,9.519013605442176,0.3584722222222221,0.0,1.3941203703703704,0.2222222222222222,11,0,2,0,0,0,0,1,0,1,0,0,2,0,2,0,2,0,0,0,0,0,2.6641981624027387,1,1.4021,42.16200000000003,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,0,11,4,1,0,3,3,0,2,4,2,0,0,0,0,2,2,1,0,5,1,0,0,0,0,1,0,0,0,0,0,0
1499,0.23,10.902503779289493,10.902503779289493,0.28703703703703676,-0.28703703703703676,0.5702367575745928,9.272727272727273,150.177,140.09699999999998,150.06807956,58,0,0.3373417638630558,-0.4654175213296152,0.4654175213296152,0.3373417638630558,1.2727272727272727,1.8181818181818181,2.272727272727273,16.52325744216185,10.150435727496589,2.014202301793314,-1.9732518158910686,2.0303455514203734,-1.9957095285492452,5.887148434892249,0.06005158509704497,2.0456060352867365,2.8953480359887576,248.77017257091032,8.267584713501616,6.625897657686229,6.625897657686229,5.236382105218448,3.3878637859736447,3.3878637859736447,2.357607027581636,2.357607027581636,1.472664512471232,1.472664512471232,0.807495094526699,0.807495094526699,-1.31,335.4793897870248,7.793199174406604,3.191164645691246,1.802305551397824,65.80129679223742,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,17.696185628620217,19.056471336613843,0.0,12.673249032974528,9.53140013787187,5.969305287951849,0.0,0.0,0.0,6.923737199690624,7.109797541277533,35.392371257240434,0.0,0.0,0.0,0.0,0.0,0.0,13.079102829229383,4.736862953800049,6.923737199690624,15.921440167465814,24.26546827384644,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951849,5.563451491696996,5.563451491696996,7.109797541277533,12.13273413692322,19.056471336613843,4.736862953800049,0.0,4.537186318972033,0.0,10.902503779289493,0.0,1.7321787603930467,-0.28703703703703676,7.264722222222222,0.0,1.9732728647014361,1.3771730914588058,0.2222222222222222,11,0,2,0,0,0,0,1,0,1,0,0,2,0,2,0,1,0,0,0,0,0,2.260852880199687,1,1.78162,42.518500000000024,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,0,11,4,1,0,3,3,0,1,4,2,0,0,0,0,3,1,1,0,4,2,0,0,0,0,1,0,0,0,0,0,0
1500,0.55,10.865016534391534,10.865016534391534,0.039953703703703436,-0.15726568405139774,0.6786166527324063,9.5,166.17599999999996,156.09599999999998,166.06299418,64,0,0.1630184534171323,-0.5070545801462027,0.5070545801462027,0.1630184534171323,1.5,2.1666666666666665,2.5833333333333335,16.465773010350162,10.120204900372928,2.056738357943103,-2.0241571940831444,2.2273222987994146,-1.9243407517898372,5.963380634226841,0.10104469142252864,2.0311989958766614,3.1159916343556646,304.64199945095794,9.137828201504695,6.995760983996562,6.995760983996562,5.647065707741406,3.528137250390291,3.528137250390291,2.4392657364135406,2.4392657364135406,1.5841937990827268,1.5841937990827268,0.9361360222077799,0.9361360222077799,-1.51,473.26936603926214,8.585328884652048,3.2579530539373915,1.5570110928371719,70.59553054443344,9.843390348640755,11.49902366656781,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,19.056471336613843,6.06636706846161,12.673249032974528,14.637927532712576,5.783244946364939,0.0,0.0,0.0,6.923737199690624,7.109797541277533,23.762552697081826,0.0,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,17.99956988248318,0.0,0.0,17.28172587545944,18.19910120538483,0.0,0.0,0.0,46.53,0.0,9.901064578912528,0.0,11.532756779648844,11.3129633249809,0.0,26.166268877891376,6.06636706846161,0.0,0.0,4.736862953800049,4.8584429327286465,0.0,10.865016534391534,9.292037037037037,0.3155555555555558,0.3421324640967509,4.586990740740741,0.0,1.4042951625094482,1.502196239606954,0.2222222222222222,12,1,3,0,0,0,0,1,0,1,0,0,3,1,3,0,2,0,0,0,0,0,2.3308832049007533,1,1.6033999999999995,44.66330000000002,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,12,5,1,0,3,3,0,2,6,3,1,1,0,0,4,1,1,0,3,3,0,0,0,0,1,0,0,0,0,0,0
1501,-0.12,10.887634164777023,10.887634164777023,0.04398148148148184,-0.04787037037037001,0.6786166527324065,9.5,166.17599999999996,156.09599999999998,166.06299418,64,0,0.16069995325019049,-0.5042543208289495,0.5042543208289495,0.16069995325019049,1.5,2.1666666666666665,2.6666666666666665,16.474033749268006,10.12926000979387,2.0420931918737506,-2.0305083368184316,2.2561638849993666,-1.9244940322567046,5.941963764089178,0.10126141344420278,2.045916443788426,3.1343002499495434,304.64199945095794,9.137828201504695,6.995760983996562,6.995760983996562,5.647065707741407,3.528137250390291,3.528137250390291,2.442814246129155,2.442814246129155,1.5862487447786104,1.5862487447786104,0.8966157179852197,0.8966157179852197,-1.51,482.83628073406857,8.585328884652048,3.2579530539373915,1.5570110928371719,70.59553054443343,9.843390348640755,0.0,17.28226861293275,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,25.122838405075452,5.563451491696996,7.109797541277533,14.637927532712578,5.783244946364939,0.0,0.0,0.0,6.923737199690624,7.109797541277533,23.762552697081826,0.0,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,17.99956988248318,0.0,0.0,17.28172587545944,18.19910120538483,0.0,0.0,0.0,46.53,0.0,9.901064578912528,0.0,11.532756779648844,11.3129633249809,0.0,26.166268877891376,6.06636706846161,0.0,0.0,4.736862953800049,4.833564814814815,0.0,10.887634164777023,9.18043745275888,0.5320833333333337,0.31805555555555665,4.507361111111111,0.0,1.464108087679516,1.4434221466364323,0.2222222222222222,12,1,3,0,0,0,0,1,0,1,0,0,3,1,3,0,2,0,0,0,0,0,2.3308832049007533,1,1.6033999999999997,44.66330000000003,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,12,5,1,0,3,3,0,2,6,3,1,1,0,0,4,1,1,0,3,3,0,0,0,0,1,0,0,0,0,0,0
1502,-0.06,10.465016534391534,10.465016534391534,0.526203703703704,0.526203703703704,0.6383852121799833,9.166666666666666,166.17599999999996,156.09599999999998,166.06299418,64,0,0.15328099337377463,-0.4966240059498222,0.4966240059498222,0.15328099337377463,1.25,2.0,2.5,16.4759563209553,10.186069834357511,2.017261390507335,-2.0461028565560127,2.220963541320135,-1.9108612958426243,5.792477144424083,0.1115741732938339,2.163299516536892,3.0987708335449655,281.102178757748,8.974691494688164,7.034145948150093,7.034145948150093,5.812391710140019,3.4871561380945035,3.4871561380945035,2.2257318197271534,2.2257318197271534,1.5676115922368339,1.5676115922368339,0.9158021770718171,0.9158021770718171,-1.51,610.0504636634034,8.585328884652048,3.7588733548338538,1.5570110928371719,70.9148420217443,9.473725907600098,11.49902366656781,6.286160523129555,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,12.13273413692322,6.06636706846161,19.78304657425206,14.268263091671919,6.286160523129555,0.0,0.0,0.0,0.0,14.219595082555067,23.762552697081826,0.0,11.49902366656781,9.473725907600098,0.0,11.49902366656781,0.0,20.505755605684623,0.0,0.0,10.357988675768818,18.19910120538483,0.0,0.0,0.0,35.53,0.0,4.794537184071822,0.0,0.0,17.062475158264807,6.286160523129555,7.109797541277533,25.30889874666236,0.0,0.0,9.473725907600098,9.9276917989418,0.0,10.465016534391534,0.0,0.526203703703704,1.2100000000000004,5.042314814814814,0.7482870370370369,0.0,3.080486111111111,0.2222222222222222,12,0,3,0,0,0,0,1,0,1,0,0,3,0,3,0,3,0,0,0,0,0,2.689263665583669,1,1.5163,44.93350000000002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,12,5,1,0,3,3,0,3,6,3,0,0,0,0,3,3,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0
1503,0.85,10.368240268329554,10.368240268329554,0.08856481481481437,-0.08856481481481437,0.6935743887715065,9.416666666666666,166.176,156.09599999999998,166.06299418,64,0,0.16789288844175337,-0.5037610168397354,0.5037610168397354,0.16789288844175337,1.5833333333333333,2.3333333333333335,2.9166666666666665,16.484372957082996,10.1830573305567,2.048666512582236,-2.0521089971833733,2.2763712404788685,-1.9273692608578725,5.802353020873744,0.11153590193409157,2.0901029394541863,3.0443662471733877,281.102178757748,8.974691494688164,6.780218034372735,6.780218034372735,5.79122366008484,3.6919071896098927,3.6919071896098927,2.2448466242757754,2.2448466242757754,1.4570199151509835,1.4570199151509835,0.9063773628417674,0.9063773628417674,-1.51,566.4178965920845,8.585328884652048,3.7588733548338538,1.5570110928371719,70.59553054443344,9.843390348640755,0.0,17.785184189697365,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,6.06636706846161,19.056471336613843,0.0,12.170333456209914,14.637927532712578,6.286160523129555,0.0,0.0,0.0,6.923737199690624,6.606881964512918,23.762552697081826,0.0,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,17.99956988248318,0.0,0.0,17.28172587545944,18.19910120538483,0.0,0.0,0.0,46.53,0.0,9.901064578912528,0.0,11.3129633249809,18.64255432092638,0.0,6.06636706846161,12.13273413692322,6.923737199690624,0.0,4.736862953800049,5.070231481481482,0.0,10.368240268329554,9.363657407407407,0.25087962962962984,0.2606018518518525,4.8106481481481485,0.5950925925925925,2.280648620559335,0.0,0.2222222222222222,12,1,3,0,0,0,0,1,0,1,0,0,3,1,3,0,3,0,0,0,0,0,2.689263665583669,1,1.6034,44.66330000000002,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,12,5,1,0,3,3,0,3,6,3,1,1,0,0,3,3,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0
